battle_time,map,game_mode,environment,mode,team_a_win,team_a_brawler1,team_a_brawler2,team_a_brawler3,team_b_brawler1,team_b_brawler2,team_b_brawler3,team_a_brawler1_class,team_a_brawler2_class,team_a_brawler3_class,team_b_brawler1_class,team_b_brawler2_class,team_b_brawler3_class,team_a_brawler1_rarity,team_a_brawler2_rarity,team_a_brawler3_rarity,team_b_brawler1_rarity,team_b_brawler2_rarity,team_b_brawler3_rarity
20260313T214842.000Z,Opening Move,Knockout,Retropolis,knockout,True,CHESTER,DOUG,GRAY,MICO,GROM,FANG,Damage Dealer,Support,Support,Assassin,Artillery,Assassin,Legendary,Mythic,Mythic,Mythic,Epic,Mythic
20260313T214457.000Z,Opening Move,Knockout,Retropolis,knockout,False,BROCK,LILY,LEON,CHESTER,DOUG,GRAY,Marksman,Assassin,Assassin,Damage Dealer,Support,Support,Rare,Mythic,Legendary,Legendary,Mythic,Mythic
20260313T213903.000Z,Opening Move,Knockout,Retropolis,knockout,True,MAX,CHESTER,BULL,LEON,COLT,MOE,Support,Damage Dealer,Tank,Assassin,Damage Dealer,Damage Dealer,Mythic,Legendary,Rare,Legendary,Rare,Mythic
20260313T213634.000Z,Opening Move,Knockout,Retropolis,knockout,False,KIT,BULL,CHESTER,MICO,LILY,CROW,Support,Tank,Damage Dealer,Assassin,Assassin,Assassin,Legendary,Rare,Legendary,Mythic,Mythic,Legendary
20260313T213207.000Z,Opening Move,Knockout,Retropolis,knockout,True,KIT,CHESTER,BULL,GROM,BUSTER,GUS,Support,Damage Dealer,Tank,Artillery,Tank,Support,Legendary,Legendary,Rare,Epic,Mythic,Super Rare
20260313T212830.000Z,Gem Fort,Gem Grab,Hub,gemGrab,False,CHESTER,BULL,MINA,SIRIUS,BIBI,ALLI,Damage Dealer,Tank,Unknown,Unknown,Tank,Unknown,Legendary,Rare,Mythic,Ultra Legendary,Epic,Mythic
20260313T212539.000Z,Gem Fort,Gem Grab,Hub,gemGrab,False,LEON,EMZ,RICO,BULL,MINA,CHESTER,Assassin,Controller,Damage Dealer,Tank,Unknown,Damage Dealer,Legendary,Epic,Super Rare,Rare,Mythic,Legendary
20260313T212216.000Z,Gem Fort,Gem Grab,Hub,gemGrab,True,BULL,CHESTER,MINA,BULL,BIBI,RICO,Tank,Damage Dealer,Unknown,Tank,Tank,Damage Dealer,Rare,Legendary,Mythic,Rare,Epic,Super Rare
20260313T211147.000Z,Gem Fort,Gem Grab,Hub,gemGrab,True,CHESTER,BULL,PIERCE,COLT,SIRIUS,CROW,Damage Dealer,Tank,Unknown,Damage Dealer,Unknown,Assassin,Legendary,Rare,Legendary,Rare,Ultra Legendary,Legendary
20260313T210856.000Z,Gem Fort,Gem Grab,Hub,gemGrab,True,BULL,CHESTER,PIERCE,SIRIUS,RICO,MELODIE,Tank,Damage Dealer,Unknown,Unknown,Damage Dealer,Assassin,Rare,Legendary,Legendary,Ultra Legendary,Super Rare,Mythic
20260313T210550.000Z,Gem Fort,Gem Grab,Hub,gemGrab,False,CROW,SIRIUS,BIBI,BULL,CHESTER,PIERCE,Assassin,Unknown,Tank,Tank,Damage Dealer,Unknown,Legendary,Ultra Legendary,Epic,Rare,Legendary,Legendary
20260313T210156.000Z,Gem Fort,Gem Grab,Hub,gemGrab,True,JANET,LEON,BIBI,CHESTER,BULL,PIERCE,Marksman,Assassin,Tank,Damage Dealer,Tank,Unknown,Mythic,Legendary,Epic,Legendary,Rare,Legendary
20260313T205830.000Z,Gem Fort,Gem Grab,Hub,gemGrab,False,FANG,RICO,BULL,BULL,PIERCE,CHESTER,Assassin,Damage Dealer,Tank,Tank,Unknown,Damage Dealer,Mythic,Super Rare,Rare,Rare,Legendary,Legendary
20260313T205611.000Z,Gem Fort,Gem Grab,Hub,gemGrab,False,KIT,CROW,SIRIUS,BULL,CHESTER,PIERCE,Support,Assassin,Unknown,Tank,Damage Dealer,Unknown,Legendary,Legendary,Ultra Legendary,Rare,Legendary,Legendary
20260313T205300.000Z,Gem Fort,Gem Grab,Hub,gemGrab,True,BULL,CHESTER,PIERCE,BIBI,BUZZ,JUJU,Tank,Damage Dealer,Unknown,Tank,Assassin,Artillery,Rare,Legendary,Legendary,Epic,Mythic,Mythic
20260313T205047.000Z,Gem Fort,Gem Grab,Hub,gemGrab,False,COLETTE,POCO,MICO,BULL,CHESTER,PIERCE,Damage Dealer,Support,Assassin,Tank,Damage Dealer,Unknown,Epic,Rare,Mythic,Rare,Legendary,Legendary
20260313T204834.000Z,Gem Fort,Gem Grab,Hub,gemGrab,False,CROW,SIRIUS,LILY,PIERCE,CHESTER,RICO,Assassin,Unknown,Assassin,Unknown,Damage Dealer,Damage Dealer,Legendary,Ultra Legendary,Mythic,Legendary,Legendary,Super Rare
20260313T235540.000Z,Opening Move,Knockout,Retropolis,knockout,False,TICK,FRANK,JAE-YONG,CROW,SIRIUS,PIPER,Artillery,Tank,Unknown,Assassin,Unknown,Marksman,Super Rare,Epic,Mythic,Legendary,Ultra Legendary,Epic
20260313T235101.000Z,Opening Move,Knockout,Retropolis,knockout,False,CROW,GROM,MANDY,TICK,RICO,CROW,Assassin,Artillery,Marksman,Artillery,Damage Dealer,Assassin,Legendary,Epic,Epic,Super Rare,Super Rare,Legendary
20260313T234815.000Z,Opening Move,Knockout,Retropolis,knockout,True,BUSTER,GROM,BROCK,TICK,RICO,MICO,Tank,Artillery,Marksman,Artillery,Damage Dealer,Assassin,Mythic,Epic,Rare,Super Rare,Super Rare,Mythic
20260313T234523.000Z,Opening Move,Knockout,Retropolis,knockout,False,TICK,RICO,MORTIS,KIT,CHESTER,GROM,Artillery,Damage Dealer,Assassin,Support,Damage Dealer,Artillery,Super Rare,Super Rare,Mythic,Legendary,Legendary,Epic
20260313T050551.000Z,Opening Move,Knockout,Retropolis,knockout,True,RICO,CROW,MAISIE,BIBI,ALLI,GRAY,Damage Dealer,Assassin,Marksman,Tank,Unknown,Support,Super Rare,Legendary,Epic,Epic,Mythic,Mythic
20260313T050357.000Z,Opening Move,Knockout,Retropolis,knockout,False,SIRIUS,MR. P,PIPER,BIBI,GENE,GUS,Unknown,Controller,Marksman,Tank,Controller,Support,Ultra Legendary,Mythic,Epic,Epic,Mythic,Super Rare
20260313T035637.000Z,Triple-Double,Basket Brawl,Rooftop,basketBrawl,True,MORTIS,FRANK,GRIFF,MICO,FRANK,KAZE,Assassin,Tank,Controller,Assassin,Tank,Unknown,Mythic,Epic,Epic,Mythic,Epic,Ultra Legendary
20260313T035453.000Z,Triple-Double,Basket Brawl,Rooftop,basketBrawl,False,MORTIS,BROCK,RICO,FRANK,MORTIS,EMZ,Assassin,Marksman,Damage Dealer,Tank,Assassin,Controller,Mythic,Rare,Super Rare,Epic,Mythic,Epic
20260313T035138.000Z,Triple-Double,Basket Brawl,Rooftop,basketBrawl,True,CORDELIUS,SIRIUS,BULL,MORTIS,BULL,FRANK,Assassin,Unknown,Tank,Assassin,Tank,Tank,Legendary,Ultra Legendary,Rare,Mythic,Rare,Epic
20260313T034845.000Z,Triple-Double,Basket Brawl,Rooftop,basketBrawl,True,RICO,BULL,BIBI,MORTIS,BULL,FRANK,Damage Dealer,Tank,Tank,Assassin,Tank,Tank,Super Rare,Rare,Epic,Mythic,Rare,Epic
20260313T034713.000Z,Triple-Double,Basket Brawl,Rooftop,basketBrawl,False,EL PRIMO,BIBI,FRANK,MORTIS,BULL,FRANK,Tank,Tank,Tank,Assassin,Tank,Tank,Rare,Epic,Epic,Mythic,Rare,Epic
20260313T034436.000Z,Triple-Double,Basket Brawl,Rooftop,basketBrawl,True,MORTIS,BULL,FRANK,BULL,CORDELIUS,GALE,Assassin,Tank,Tank,Tank,Assassin,Controller,Mythic,Rare,Epic,Rare,Legendary,Epic
20260313T034313.000Z,Triple-Double,Basket Brawl,Rooftop,basketBrawl,True,MORTIS,BULL,FRANK,FRANK,DYNAMIKE,CROW,Assassin,Tank,Tank,Tank,Artillery,Assassin,Mythic,Rare,Epic,Epic,Super Rare,Legendary
20260313T034157.000Z,Triple-Double,Basket Brawl,Rooftop,basketBrawl,False,POCO,CROW,BULL,SIRIUS,JESSIE,EL PRIMO,Support,Assassin,Tank,Unknown,Controller,Tank,Rare,Legendary,Rare,Ultra Legendary,Super Rare,Rare
20260313T033839.000Z,Opening Move,Knockout,Retropolis,knockout,False,TICK,MAX,BULL,CROW,SPIKE,BELLE,Artillery,Support,Tank,Assassin,Damage Dealer,Marksman,Super Rare,Mythic,Rare,Legendary,Legendary,Epic
20260313T033548.000Z,Opening Move,Knockout,Retropolis,knockout,True,TICK,BULL,MAX,DOUG,RICO,LEON,Artillery,Tank,Support,Support,Damage Dealer,Assassin,Super Rare,Rare,Mythic,Mythic,Super Rare,Legendary
20260313T033253.000Z,Opening Move,Knockout,Retropolis,knockout,False,TICK,BULL,KIT,MICO,LEON,SQUEAK,Artillery,Tank,Support,Assassin,Assassin,Controller,Super Rare,Rare,Legendary,Mythic,Legendary,Mythic
20260313T033000.000Z,Opening Move,Knockout,Retropolis,knockout,False,KIT,TICK,BULL,BYRON,LEON,MORTIS,Support,Artillery,Tank,Support,Assassin,Assassin,Legendary,Super Rare,Rare,Mythic,Legendary,Mythic
20260313T032658.000Z,Opening Move,Knockout,Retropolis,knockout,False,PIPER,GRIFF,SPIKE,BULL,KIT,TICK,Marksman,Controller,Damage Dealer,Tank,Support,Artillery,Epic,Epic,Legendary,Rare,Legendary,Super Rare
20260313T032310.000Z,Opening Move,Knockout,Retropolis,knockout,False,PIPER,TICK,PIERCE,BULL,TICK,KIT,Marksman,Artillery,Unknown,Tank,Artillery,Support,Epic,Super Rare,Legendary,Rare,Super Rare,Legendary
20260313T032104.000Z,Opening Move,Knockout,Retropolis,knockout,True,TICK,BULL,KIT,EMZ,SPIKE,RICO,Artillery,Tank,Support,Controller,Damage Dealer,Damage Dealer,Super Rare,Rare,Legendary,Epic,Legendary,Super Rare
20260313T031929.000Z,Opening Move,Knockout,Retropolis,knockout,True,TICK,BULL,KIT,EMZ,MORTIS,MR. P,Artillery,Tank,Support,Controller,Assassin,Controller,Super Rare,Rare,Legendary,Epic,Mythic,Mythic
20260313T031806.000Z,Opening Move,Knockout,Retropolis,knockout,True,TICK,BULL,KIT,EDGAR,CROW,MORTIS,Artillery,Tank,Support,Assassin,Assassin,Assassin,Super Rare,Rare,Legendary,Epic,Legendary,Mythic
20260313T031539.000Z,Opening Move,Knockout,Retropolis,knockout,True,TICK,BULL,KIT,NANI,STU,SPIKE,Artillery,Tank,Support,Marksman,Assassin,Damage Dealer,Super Rare,Rare,Legendary,Epic,Epic,Legendary
20260313T031111.000Z,Opening Move,Knockout,Retropolis,knockout,True,KIT,DARRYL,SIRIUS,BYRON,MANDY,RICO,Support,Tank,Unknown,Support,Marksman,Damage Dealer,Legendary,Super Rare,Ultra Legendary,Mythic,Epic,Super Rare
20260313T211829.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,True,MORTIS,MOE,BUZZ,TICK,BIBI,DARRYL,Assassin,Damage Dealer,Assassin,Artillery,Tank,Tank,Mythic,Mythic,Mythic,Super Rare,Epic,Super Rare
20260313T211502.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,True,BUZZ,MORTIS,MOE,GALE,BIBI,RICO,Assassin,Assassin,Damage Dealer,Controller,Tank,Damage Dealer,Mythic,Mythic,Mythic,Epic,Epic,Super Rare
20260313T210504.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,False,RICO,MORTIS,FANG,SHELLY,SIRIUS,BIBI,Damage Dealer,Assassin,Assassin,Damage Dealer,Unknown,Tank,Super Rare,Mythic,Mythic,Common,Ultra Legendary,Epic
20260313T190458.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,False,GROM,GRIFF,MORTIS,STU,MOE,BUZZ,Artillery,Controller,Assassin,Assassin,Damage Dealer,Assassin,Epic,Epic,Mythic,Epic,Mythic,Mythic
20260313T190115.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,True,BUZZ,STU,MOE,BIBI,TICK,FRANK,Assassin,Assassin,Damage Dealer,Tank,Artillery,Tank,Mythic,Epic,Mythic,Epic,Super Rare,Epic
20260313T185716.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,False,LILY,TARA,BIBI,MORTIS,BUZZ,MOE,Assassin,Damage Dealer,Tank,Assassin,Assassin,Damage Dealer,Mythic,Mythic,Epic,Mythic,Mythic,Mythic
20260313T173015.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,False,CHESTER,BIBI,MORTIS,BUZZ,STU,BIBI,Damage Dealer,Tank,Assassin,Assassin,Assassin,Tank,Legendary,Epic,Mythic,Mythic,Epic,Epic
20260313T172548.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,False,MORTIS,SIRIUS,JACKY,FRANK,STU,BIBI,Assassin,Unknown,Tank,Tank,Assassin,Tank,Mythic,Ultra Legendary,Super Rare,Epic,Epic,Epic
20260313T172348.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,True,FRANK,STU,RICO,BIBI,MORTIS,JACKY,Tank,Assassin,Damage Dealer,Tank,Assassin,Tank,Epic,Epic,Super Rare,Epic,Mythic,Super Rare
20260313T172100.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,False,SANDY,GRAY,GALE,FRANK,STU,CORDELIUS,Controller,Support,Controller,Tank,Assassin,Assassin,Legendary,Mythic,Epic,Epic,Epic,Legendary
20260313T171906.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,True,STU,FRANK,BIBI,MELODIE,GRIFF,TICK,Assassin,Tank,Tank,Assassin,Controller,Artillery,Epic,Epic,Epic,Mythic,Epic,Super Rare
20260313T171614.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,False,TICK,JACKY,CROW,STU,FRANK,BIBI,Artillery,Tank,Assassin,Assassin,Tank,Tank,Super Rare,Super Rare,Legendary,Epic,Epic,Epic
20260313T171224.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,True,MORTIS,STU,FRANK,NANI,BUZZ,TARA,Assassin,Assassin,Tank,Marksman,Assassin,Damage Dealer,Mythic,Epic,Epic,Epic,Mythic,Mythic
20260313T170937.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,False,BIBI,STU,FRANK,COLT,GRIFF,GRAY,Tank,Assassin,Tank,Damage Dealer,Controller,Support,Epic,Epic,Epic,Rare,Epic,Mythic
20260313T170427.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,False,RUFFS,CARL,MEG,STU,FRANK,BIBI,Support,Damage Dealer,Tank,Assassin,Tank,Tank,Mythic,Super Rare,Legendary,Epic,Epic,Epic
20260313T170230.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,True,FRANK,STU,BIBI,MR. P,RICO,MORTIS,Tank,Assassin,Tank,Controller,Damage Dealer,Assassin,Epic,Epic,Epic,Mythic,Super Rare,Mythic
20260313T165817.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,False,STU,FRANK,BIBI,BIBI,FANG,MAX,Assassin,Tank,Tank,Tank,Assassin,Support,Epic,Epic,Epic,Epic,Mythic,Mythic
20260313T165535.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,True,GALE,STU,FRANK,GRAY,BIBI,TICK,Controller,Assassin,Tank,Support,Tank,Artillery,Epic,Epic,Epic,Mythic,Epic,Super Rare
20260313T165331.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,True,KAZE,MAISIE,BIBI,SANDY,STU,FRANK,Unknown,Marksman,Tank,Controller,Assassin,Tank,Ultra Legendary,Epic,Epic,Legendary,Epic,Epic
20260313T165112.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,True,FRANK,AMBER,EDGAR,COLT,BROCK,EL PRIMO,Tank,Controller,Assassin,Damage Dealer,Marksman,Tank,Epic,Legendary,Epic,Rare,Rare,Rare
20260313T164856.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,True,JACKY,EVE,SIRIUS,COLT,FRANK,STU,Tank,Damage Dealer,Unknown,Damage Dealer,Tank,Assassin,Super Rare,Mythic,Ultra Legendary,Rare,Epic,Epic
20260313T164347.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,False,FRANK,COLT,STU,BULL,MORTIS,COLT,Tank,Damage Dealer,Assassin,Tank,Assassin,Damage Dealer,Epic,Rare,Epic,Rare,Mythic,Rare
20260313T153537.000Z,H is for Holiday,Brawl Hockey,Airhockey,brawlBall,False,CORDELIUS,MORTIS,FRANK,STU,COLT,FRANK,Assassin,Assassin,Tank,Assassin,Damage Dealer,Tank,Legendary,Mythic,Epic,Epic,Rare,Epic
20260313T235620.000Z,Quintillion,Heist,Bizarrecircus,heist,False,MICO,SHADE,BIBI,AMBER,BULL,SIRIUS,Assassin,Assassin,Tank,Controller,Tank,Unknown,Mythic,Epic,Epic,Legendary,Rare,Ultra Legendary
20260313T235408.000Z,Quintillion,Heist,Bizarrecircus,heist,False,SIRIUS,BULL,CORDELIUS,AMBER,BULL,SIRIUS,Unknown,Tank,Assassin,Controller,Tank,Unknown,Ultra Legendary,Rare,Legendary,Legendary,Rare,Ultra Legendary
20260313T235036.000Z,Quintillion,Heist,Bizarrecircus,heist,False,FANG,BULL,MICO,AMBER,BULL,SIRIUS,Assassin,Tank,Assassin,Controller,Tank,Unknown,Mythic,Rare,Mythic,Legendary,Rare,Ultra Legendary
20260313T234900.000Z,Quintillion,Heist,Bizarrecircus,heist,True,GRIFF,BIBI,SIRIUS,AMBER,BULL,SIRIUS,Controller,Tank,Unknown,Controller,Tank,Unknown,Epic,Epic,Ultra Legendary,Legendary,Rare,Ultra Legendary
20260313T234636.000Z,Quintillion,Heist,Bizarrecircus,heist,False,BULL,BO,SIRIUS,AMBER,BULL,SIRIUS,Tank,Controller,Unknown,Controller,Tank,Unknown,Rare,Epic,Ultra Legendary,Legendary,Rare,Ultra Legendary
20260313T234418.000Z,Quintillion,Heist,Bizarrecircus,heist,False,WILLOW,CROW,BULL,AMBER,BULL,SIRIUS,Controller,Assassin,Tank,Controller,Tank,Unknown,Mythic,Legendary,Rare,Legendary,Rare,Ultra Legendary
20260313T234116.000Z,Quintillion,Heist,Bizarrecircus,heist,True,BULL,SIRIUS,AMBER,JESSIE,GALE,BULL,Tank,Unknown,Controller,Controller,Controller,Tank,Rare,Ultra Legendary,Legendary,Super Rare,Epic,Rare
20260313T233817.000Z,Quintillion,Heist,Bizarrecircus,heist,False,MELODIE,SIRIUS,RICO,BULL,SIRIUS,AMBER,Assassin,Unknown,Damage Dealer,Tank,Unknown,Controller,Mythic,Ultra Legendary,Super Rare,Rare,Ultra Legendary,Legendary
20260313T233601.000Z,Quintillion,Heist,Bizarrecircus,heist,False,MORTIS,NITA,SIRIUS,AMBER,SIRIUS,BULL,Assassin,Damage Dealer,Unknown,Controller,Unknown,Tank,Mythic,Rare,Ultra Legendary,Legendary,Ultra Legendary,Rare
20260313T233351.000Z,Quintillion,Heist,Bizarrecircus,heist,True,BULL,AMBER,SIRIUS,BULL,SIRIUS,RICO,Tank,Controller,Unknown,Tank,Unknown,Damage Dealer,Rare,Legendary,Ultra Legendary,Rare,Ultra Legendary,Super Rare
20260313T233123.000Z,Quintillion,Heist,Bizarrecircus,heist,True,AMBER,BULL,SIRIUS,MICO,BUZZ,MELODIE,Controller,Tank,Unknown,Assassin,Assassin,Assassin,Legendary,Rare,Ultra Legendary,Mythic,Mythic,Mythic
20260313T233001.000Z,Quintillion,Heist,Bizarrecircus,heist,True,AMBER,BULL,SIRIUS,SIRIUS,BULL,COLETTE,Controller,Tank,Unknown,Unknown,Tank,Damage Dealer,Legendary,Rare,Ultra Legendary,Ultra Legendary,Rare,Epic
20260313T232807.000Z,Quintillion,Heist,Bizarrecircus,heist,True,AMBER,BULL,SIRIUS,BULL,MICO,BIBI,Controller,Tank,Unknown,Tank,Assassin,Tank,Legendary,Rare,Ultra Legendary,Rare,Mythic,Epic
20260313T232657.000Z,Quintillion,Heist,Bizarrecircus,heist,False,BIBI,MANDY,SIRIUS,SIRIUS,AMBER,BULL,Tank,Marksman,Unknown,Unknown,Controller,Tank,Epic,Epic,Ultra Legendary,Ultra Legendary,Legendary,Rare
20260313T232419.000Z,Quintillion,Heist,Bizarrecircus,heist,True,AMBER,BULL,SIRIUS,BULL,BIBI,GRIFF,Controller,Tank,Unknown,Tank,Tank,Controller,Legendary,Rare,Ultra Legendary,Rare,Epic,Epic
20260313T232100.000Z,Quintillion,Heist,Bizarrecircus,heist,False,CHESTER,EMZ,COLT,AMBER,BULL,SIRIUS,Damage Dealer,Controller,Damage Dealer,Controller,Tank,Unknown,Legendary,Epic,Rare,Legendary,Rare,Ultra Legendary
20260313T231748.000Z,Quintillion,Heist,Bizarrecircus,heist,False,COLT,BULL,SIRIUS,AMBER,SIRIUS,BULL,Damage Dealer,Tank,Unknown,Controller,Unknown,Tank,Rare,Rare,Ultra Legendary,Legendary,Ultra Legendary,Rare
20260313T231625.000Z,Quintillion,Heist,Bizarrecircus,heist,True,AMBER,SIRIUS,BULL,BUSTER,SIRIUS,BULL,Controller,Unknown,Tank,Tank,Unknown,Tank,Legendary,Ultra Legendary,Rare,Mythic,Ultra Legendary,Rare
20260313T231444.000Z,Quintillion,Heist,Bizarrecircus,heist,True,SIRIUS,BULL,AMBER,LEON,COLT,COLETTE,Unknown,Tank,Controller,Assassin,Damage Dealer,Damage Dealer,Ultra Legendary,Rare,Legendary,Legendary,Rare,Epic
20260313T231254.000Z,Quintillion,Heist,Bizarrecircus,heist,False,EDGAR,BULL,GRIFF,AMBER,BULL,SIRIUS,Assassin,Tank,Controller,Controller,Tank,Unknown,Epic,Rare,Epic,Legendary,Rare,Ultra Legendary
20260313T231110.000Z,Quintillion,Heist,Bizarrecircus,heist,False,BERRY,COLETTE,SIRIUS,AMBER,BULL,SIRIUS,Support,Damage Dealer,Unknown,Controller,Tank,Unknown,Epic,Epic,Ultra Legendary,Legendary,Rare,Ultra Legendary
20260313T230915.000Z,Quintillion,Heist,Bizarrecircus,heist,True,AMBER,BULL,SIRIUS,CHUCK,BROCK,CROW,Controller,Tank,Unknown,Damage Dealer,Marksman,Assassin,Legendary,Rare,Ultra Legendary,Mythic,Rare,Legendary
20260313T230741.000Z,Quintillion,Heist,Bizarrecircus,heist,False,BEA,MELODIE,EDGAR,AMBER,BULL,SIRIUS,Marksman,Assassin,Assassin,Controller,Tank,Unknown,Epic,Mythic,Epic,Legendary,Rare,Ultra Legendary
20260313T230508.000Z,Quintillion,Heist,Bizarrecircus,heist,False,COLETTE,BULL,COLT,BULL,SIRIUS,AMBER,Damage Dealer,Tank,Damage Dealer,Tank,Unknown,Controller,Epic,Rare,Rare,Rare,Ultra Legendary,Legendary
20260313T230330.000Z,Quintillion,Heist,Bizarrecircus,heist,False,COLT,NITA,CORDELIUS,AMBER,BULL,SIRIUS,Damage Dealer,Damage Dealer,Assassin,Controller,Tank,Unknown,Rare,Rare,Legendary,Legendary,Rare,Ultra Legendary
20260314T013054.000Z,Opening Move,Knockout,Retropolis,knockout,True,CROW,SIRIUS,PIPER,PIPER,PIERCE,LEON,Assassin,Unknown,Marksman,Marksman,Unknown,Assassin,Legendary,Ultra Legendary,Epic,Epic,Legendary,Legendary
20260314T012825.000Z,Opening Move,Knockout,Retropolis,knockout,False,COLT,DARRYL,KIT,LILY,SIRIUS,LEON,Damage Dealer,Tank,Support,Assassin,Unknown,Assassin,Rare,Super Rare,Legendary,Mythic,Ultra Legendary,Legendary
20260314T012545.000Z,Opening Move,Knockout,Retropolis,knockout,True,KIT,BUZZ,SPIKE,DOUG,BROCK,LEON,Support,Assassin,Damage Dealer,Support,Marksman,Assassin,Legendary,Mythic,Legendary,Mythic,Rare,Legendary
20260314T012303.000Z,Opening Move,Knockout,Retropolis,knockout,True,LILY,LEON,GUS,ALLI,WILLOW,MORTIS,Assassin,Assassin,Support,Unknown,Controller,Assassin,Mythic,Legendary,Super Rare,Mythic,Mythic,Mythic
20260314T012010.000Z,Opening Move,Knockout,Retropolis,knockout,False,DARRYL,KIT,BO,BIBI,LEON,MORTIS,Tank,Support,Controller,Tank,Assassin,Assassin,Super Rare,Legendary,Epic,Epic,Legendary,Mythic
20260314T011859.000Z,Opening Move,Knockout,Retropolis,knockout,True,KIT,LEON,CROW,BROCK,GUS,GENE,Support,Assassin,Assassin,Marksman,Support,Controller,Legendary,Legendary,Legendary,Rare,Super Rare,Mythic
20260314T011533.000Z,Opening Move,Knockout,Retropolis,knockout,False,POCO,CARL,CORDELIUS,LEON,BEA,PIPER,Support,Damage Dealer,Assassin,Assassin,Marksman,Marksman,Rare,Super Rare,Legendary,Legendary,Epic,Epic
20260314T011325.000Z,Slippery road,Wipeout 5v5,Iceislandshowdown,wipeout,False,MORTIS,MANDY,TICK,OLLIE,MORTIS,ROSA,Assassin,Marksman,Artillery,Unknown,Assassin,Tank,Mythic,Epic,Super Rare,Mythic,Mythic,Rare
20260314T011034.000Z,Slippery road,Wipeout 5v5,Iceislandshowdown,wipeout,False,GROM,TICK,MORTIS,GROM,BULL,POCO,Artillery,Artillery,Assassin,Artillery,Tank,Support,Epic,Super Rare,Mythic,Epic,Rare,Rare
20260314T010744.000Z,Slippery road,Wipeout 5v5,Iceislandshowdown,wipeout,True,MANDY,FANG,TICK,RICO,TICK,SAM,Marksman,Assassin,Artillery,Damage Dealer,Artillery,Assassin,Epic,Mythic,Super Rare,Super Rare,Super Rare,Epic
20260314T015916.000Z,Opening Move,Knockout,Retropolis,knockout,False,GROM,LEON,BYRON,BIBI,MORTIS,GROM,Artillery,Assassin,Support,Tank,Assassin,Artillery,Epic,Legendary,Mythic,Epic,Mythic,Epic
20260314T015736.000Z,Opening Move,Knockout,Retropolis,knockout,True,GROM,BIBI,MORTIS,MANDY,CROW,SIRIUS,Artillery,Tank,Assassin,Marksman,Assassin,Unknown,Epic,Epic,Mythic,Epic,Legendary,Ultra Legendary
20260314T015522.000Z,Opening Move,Knockout,Retropolis,knockout,True,LEON,NANI,KIT,GROM,BIBI,CROW,Assassin,Marksman,Support,Artillery,Tank,Assassin,Legendary,Epic,Legendary,Epic,Epic,Legendary
20260314T015221.000Z,Opening Move,Knockout,Retropolis,knockout,False,RICO,NANI,GROM,SIRIUS,GROM,CROW,Damage Dealer,Marksman,Artillery,Unknown,Artillery,Assassin,Super Rare,Epic,Epic,Ultra Legendary,Epic,Legendary
20260314T014927.000Z,Opening Move,Knockout,Retropolis,knockout,False,MR. P,LEON,PEARL,GROM,CROW,BIBI,Controller,Assassin,Damage Dealer,Artillery,Assassin,Tank,Mythic,Legendary,Epic,Epic,Legendary,Epic
20260314T014703.000Z,Opening Move,Knockout,Retropolis,knockout,True,MANDY,SIRIUS,LEON,LEON,GROM,LILY,Marksman,Unknown,Assassin,Assassin,Artillery,Assassin,Epic,Ultra Legendary,Legendary,Legendary,Epic,Mythic
20260314T014408.000Z,Singed Earth,Brawl Ball,Bbarena,brawlBall,True,MORTIS,BIBI,SURGE,SPIKE,GROM,MORTIS,Assassin,Tank,Damage Dealer,Damage Dealer,Artillery,Assassin,Mythic,Epic,Legendary,Legendary,Epic,Mythic
20260314T014143.000Z,Opening Move,Knockout,Retropolis,knockout,False,LEON,GROM,CROW,FANG,PIPER,KIT,Assassin,Artillery,Assassin,Assassin,Marksman,Support,Legendary,Epic,Legendary,Mythic,Epic,Legendary
20260314T014034.000Z,Opening Move,Knockout,Retropolis,knockout,False,LILY,PIPER,RICO,LEON,GROM,CROW,Assassin,Marksman,Damage Dealer,Assassin,Artillery,Assassin,Mythic,Epic,Super Rare,Legendary,Epic,Legendary
